"","x"
"675","2610027L16Rik	
Q3UJP8	Q3UJP8_MOUSE	Gart		Gart	
G3UZ23	G3UZ23_MOUSE	Greb1l	ENSMUST00000172680;	Greb1l	
D3YU10	D3YU10_MOUSE	Fgf20	ENSMUST00000118639;	Fgf20	
O55001	O55001_MOUSE	Pira6		Pira6	18729;
Q6LBR5	Q6LBR5_MOUSE				
Q8R5H5	Q8R5H5_MOUSE				
Q9QYT0	Q9QYT0_MOUSE				
A6H696	A6H696_MOUSE	Tas2r131		Tas2r131	
A0A087WSF3	A0A087WSF3_MOUSE	Spp2	ENSMUST00000189225;	Spp2	
A0A0M4TR03	A0A0M4TR03_MOUSE	Olfr30		Olfr30	
A0A087WR90	A0A087WR90_MOUSE	Abi2	ENSMUST00000189082;	Abi2	
F8VQ79	F8VQ79_MOUSE	Myo3b	ENSMUST00000060208;	Myo3b	329421;
Q8BSY7	Q8BSY7_MOUSE	Gnat2		Gnat2	
D3YXB1	D3YXB1_MOUSE	Acsm2	ENSMUST00000130583;	Acsm2	
Q9CU14	Q9CU14_MOUSE	Snx3		Snx3	
Q80YP1	Q80YP1_MOUSE	Ate1		Ate1	11907;
Q7TNR0	Q7TNR0_MOUSE	Ggt6		Ggt6	71522;
D3Z6W9	D3Z6W9_MOUSE	Ndufb5	ENSMUST00000121778;	Ndufb5	
Q3UJB6	Q3UJB6_MOUSE	Igf2		Igf2	
A0A494BB49	A0A494BB49_MOUSE	Cd5	ENSMUST00000238167;	Cd5	
A0A286YDK0	A0A286YDK0_MOUSE	3110040M04Rik	ENSMUST00000224012;	3110040M04Rik	73176;
Q149E6	Q149E6_MOUSE	Lrrc4		Lrrc4	
Q71UP6	Q71UP6_MOUSE				
H3BKG4	H3BKG4_MOUSE	Ttll8	ENSMUST00000177180;	Ttll8	
Q810Z3	Q810Z3_MOUSE				
E9QA43	E9QA43_MOUSE	Ccnh	ENSMUST00000165077;	Ccnh	
F7ABX5	F7ABX5_MOUSE	Bad	ENSMUST00000141410;	Bad	
Q60905	Q60905_MOUSE	Zfp69		Zfp69"
"676","Zfp63	
E6Y6Q0	E6Y6Q0_MOUSE	Trpc3		Trpc3	
A0A1Y7VJB1	A0A1Y7VJB1_MOUSE	Mark3	ENSMUST00000221448;	Mark3	
A0A0G2JDK6	A0A0G2JDK6_MOUSE	Adgrl2	ENSMUST00000199238;	Adgrl2	99633;
A0A338P7F0	A0A338P7F0_MOUSE	Zfp160	ENSMUST00000232320;	Zfp160	
Q4FJK5	Q4FJK5_MOUSE	Casp9		Casp9	
A0A0G2JGC4	A0A0G2JGC4_MOUSE	Odf2l	ENSMUST00000196857;	Odf2l	
A0A0F7W8R9	A0A0F7W8R9_MOUSE	IgH		IgH	
Q3UGU8	Q3UGU8_MOUSE	Kat7		Kat7	217127;
Q8VDZ9	Q8VDZ9_MOUSE	Oxsr1		Oxsr1"
"677","Osr1	
Q8C3C3	Q8C3C3_MOUSE	Neb		Neb	
Q3URB9	Q3URB9_MOUSE	Lrrc7		Lrrc7	
F6XRJ7	F6XRJ7_MOUSE	Crem	ENSMUST00000127601;	Crem	
Q7TS98	Q7TS98_MOUSE				
A0A0G2JFM0	A0A0G2JFM0_MOUSE	Traj38	ENSMUST00000103704;	Traj38	
B1AS04	B1AS04_MOUSE	Lzic	ENSMUST00000141293;	Lzic	
Q8BK24	Q8BK24_MOUSE	Gh		Gh	
F2Z4B1	F2Z4B1_MOUSE	Cyb5rl	ENSMUST00000149453;	Cyb5rl	
A0A2I3BPE8	A0A2I3BPE8_MOUSE	Olfr592	ENSMUST00000218618;	Olfr592	
A0A494B9D7	A0A494B9D7_MOUSE	Naa40	ENSMUST00000236769;	Naa40	
Q62475	Q62475_MOUSE	VSAG3"
"678","(viral"
"679","superantigen)		VSAG3"
"680","(viral"
"681","superantigen)	
A0A0R4J044	A0A0R4J044_MOUSE	Pcbp4	ENSMUST00000024260;	Pcbp4	59092;
A0A0B7MG67	A0A0B7MG67_MOUSE	Tet1		Tet1	
H3BJ03	H3BJ03_MOUSE	Bnc2	ENSMUST00000175800;	Bnc2	
Q3UKW1	Q3UKW1_MOUSE	Serpina6		Serpina6	12401;
Q80XJ7	Q80XJ7_MOUSE	Akr1a1		Akr1a1"
"682","Akr1a4	58810;
B1AVA5	B1AVA5_MOUSE	Cacna1f	ENSMUST00000128628;	Cacna1f	
Q61708	Q61708_MOUSE				
A0A0A6YVX4	A0A0A6YVX4_MOUSE	Cdc123	ENSMUST00000128467;	Cdc123	
S4R294	S4R294_MOUSE	Prrc2c	ENSMUST00000182149;	Prrc2c	226562;
A0A2I3BQW4	A0A2I3BQW4_MOUSE	Dop1b	ENSMUST00000226215;	Dop1b"
"683","Dopey2	
Q8BK46	Q8BK46_MOUSE	Psmd3		Psmd3	
Q8C7N5	Q8C7N5_MOUSE	Shroom2		Shroom2"
"684","Apxl	110380;
A0A2R8VI27	A0A2R8VI27_MOUSE	Espl1	ENSMUST00000229942;	Espl1	
F6TN92	F6TN92_MOUSE	Phf14	ENSMUST00000133776;	Phf14	
A2BI93	A2BI93_MOUSE	Ssxb9	ENSMUST00000115584;	Ssxb9	387131;
F6WA09	F6WA09_MOUSE	Ywhae	ENSMUST00000131398;	Ywhae	
A0A338P733	A0A338P733_MOUSE	Kng2	ENSMUST00000231835;	Kng2	
Q924K4	Q924K4_MOUSE				
E0CZ38	E0CZ38_MOUSE	Gm45062	ENSMUST00000162564;	Gm45062"
"685","Gm16039	
Q3V3W2	Q3V3W2_MOUSE				
A8E634	A8E634_MOUSE	Slc9a9		Slc9a9	
Q9EQ55	Q9EQ55_MOUSE	Ivl		Ivl	
B5TVM4	B5TVM4_MOUSE	Ildr2		Ildr2"
"686","D1Ertd471e"
"687","Ll	
D3Z179	D3Z179_MOUSE	Pld3	ENSMUST00000150964;	Pld3	
Q7TR69	Q7TR69_MOUSE	Olfr1066		Olfr1066	
Q3TWA8	Q3TWA8_MOUSE	Rnf115		Rnf115"
"688","Zfp364	
A0A4X8	A0A4X8_MOUSE	Kirrel2		Kirrel2	243911;
A0A0A0MQM0	A0A0A0MQM0_MOUSE	Eif5a	ENSMUST00000152589;	Eif5a	
Q3U413	Q3U413_MOUSE	Tsc22d4		Tsc22d4	
A0A0G2JF81	A0A0G2JF81_MOUSE	Mbd5	ENSMUST00000199257;	Mbd5	
Q3TQ80	Q3TQ80_MOUSE	Matn2		Matn2	17181;
F2Z431	F2Z431_MOUSE	Kpna2	ENSMUST00000145331;	Kpna2	
A0A494B9N5	A0A494B9N5_MOUSE	Scd1	ENSMUST00000235741;	Scd1	
Q3TDU8	Q3TDU8_MOUSE	Hgfac		Hgfac	
A0A2Z4T0X2	A0A2Z4T0X2_MOUSE	H2-Aa		H2-Aa	
A0A1D5RLB9	A0A1D5RLB9_MOUSE	Adgrg1	ENSMUST00000212118;	Adgrg1	
Q8BVR2	Q8BVR2_MOUSE	Ifitm7		Ifitm7"
"689","EG665536"
"690","Gm7676	74482;
Q80TN1	Q80TN1_MOUSE	Camk2a		Camk2a"
"691","mKIAA0968	
Q8BYW0	Q8BYW0_MOUSE	Muc5b		Muc5b	74180;
A0A286YD79	A0A286YD79_MOUSE	Tut7	ENSMUST00000225576;	Tut7"
"692","Zcchc6	
Q8C3D9	Q8C3D9_MOUSE	Kera		Kera	
D3Z2U5	D3Z2U5_MOUSE	Vrk3	ENSMUST00000144515;	Vrk3	
A0A1D5RML7	A0A1D5RML7_MOUSE	Scoc	ENSMUST00000212449;	Scoc	
J3QMG3	J3QMG3_MOUSE	Vdac3	ENSMUST00000179233;	Vdac3	
Q99KA3	Q99KA3_MOUSE	Atp6v1b1		Atp6v1b1	
A0A0R4J232	A0A0R4J232_MOUSE	Surf1	ENSMUST00000167661;	Surf1	
X5J4F5	X5J4F5_MOUSE				
Q9DBT1	Q9DBT1_MOUSE	F13a1		F13a1"
"693","F13a	
Q8CAX1	Q8CAX1_MOUSE				
A0A2I3BRB3	A0A2I3BRB3_MOUSE	Ero1l	ENSMUST00000227315;	Ero1l	
D3Z792	D3Z792_MOUSE	Rtn4ip1	ENSMUST00000105492;	Rtn4ip1	
Q8CBX1	Q8CBX1_MOUSE	St6galnac5		St6galnac5"
"694","Siat7e	
B1ASL6	B1ASL6_MOUSE	Tnfrsf18	ENSMUST00000122001;	Tnfrsf18	
B1AXF5	B1AXF5_MOUSE	Alpl	ENSMUST00000153588;	Alpl	
Q3UCC6	Q3UCC6_MOUSE	Sucla2		Sucla2	
Q3U3U6	Q3U3U6_MOUSE	Clpb		Clpb"
"695","Skd3	
Z4YM60	Z4YM60_MOUSE	0610010F05Rik	ENSMUST00000123909;	0610010F05Rik	
Q3UQ85	Q3UQ85_MOUSE	Ess2		Ess2"
"696","Dgcr14"
"697","Es2el	
D3YYY2	D3YYY2_MOUSE	Egr2	ENSMUST00000145936;	Egr2	
F6W7D6	F6W7D6_MOUSE	Tfeb	ENSMUST00000146782;	Tfeb	
A0A087WQS0	A0A087WQS0_MOUSE	Tns1	ENSMUST00000191104;	Tns1	21961;
Q3UUY4	Q3UUY4_MOUSE	Arl4a		Arl4a"
"698","Arl4	
X5J4J2	X5J4J2_MOUSE				
F6V6B6	F6V6B6_MOUSE	Banp	ENSMUST00000167711;	Banp	
Q8CC54	Q8CC54_MOUSE	Ptprd		Ptprd	
Q5GMG7	Q5GMG7_MOUSE	Slc35c2	ENSMUST00000129210;	Slc35c2	
A0A0A6YW18	A0A0A6YW18_MOUSE	Rabgap1l	ENSMUST00000191651;	Rabgap1l	
Q3TU52	Q3TU52_MOUSE	Lrch1		Lrch1	380916;
A0A286YD83	A0A286YD83_MOUSE	Gm11549	ENSMUST00000124606;	Gm11549	
G8CZ80	G8CZ80_MOUSE	4930503L19Rik		4930503L19Rik	
A0A1Y7VJN2	A0A1Y7VJN2_MOUSE	Cdk20	ENSMUST00000223419;	Cdk20	
A0A0A6YXG6	A0A0A6YXG6_MOUSE	Tagln2	ENSMUST00000192460;	Tagln2	
A0A3Q4EGR6	A0A3Q4EGR6_MOUSE	Vmn2r116	ENSMUST00000234055;	Vmn2r116	
Q9R167	Q9R167_MOUSE	Zfp108		Zfp108	
A0A1D5RLA0	A0A1D5RLA0_MOUSE	Rpl18a	ENSMUST00000213053;	Rpl18a	
A0A075B658	A0A075B658_MOUSE	Trdv2-1	ENSMUST00000103677;	Trdv2-1	
A0A0G2JFC6	A0A0G2JFC6_MOUSE	Igkv4-53	ENSMUST00000198328;	Igkv4-53	
F6RUK9	F6RUK9_MOUSE	Phldb1	ENSMUST00000148344;	Phldb1	
Q80W39	Q80W39_MOUSE	Sf3b2		Sf3b2	
A0A0N4SV29	A0A0N4SV29_MOUSE	Fancd2	ENSMUST00000204827;	Fancd2	211651;
A0A087WQT0	A0A087WQT0_MOUSE	Stk16	ENSMUST00000189698;	Stk16	
A0A494BAI2	A0A494BAI2_MOUSE	Pknox1	ENSMUST00000237887;	Pknox1	
Q3TB91	Q3TB91_MOUSE	A330023F24Rik		A330023F24Rik	
A0A2R8VKI0	A0A2R8VKI0_MOUSE	Rcan2	ENSMUST00000229240;	Rcan2	
A0A1Y7VM96	A0A1Y7VM96_MOUSE	Crppa	ENSMUST00000223205;	Crppa"
"699","Ispd	75847;
Q3TD26	Q3TD26_MOUSE	Trmt1		Trmt1"
"700","D8Ertd812e	
A7E2R7	A7E2R7_MOUSE	Mknk2		Mknk2	
F6TK47	F6TK47_MOUSE	Depdc5	ENSMUST00000137169;	Depdc5	
Q53TY6	Q53TY6_MOUSE	Brd3		Brd3"
"701","Orfx	
F6UJY6	F6UJY6_MOUSE	Adgrf3	ENSMUST00000125367;	Adgrf3	
Q3TZR1	Q3TZR1_MOUSE	Adk		Adk	
E9Q798	E9Q798_MOUSE	Arf4	ENSMUST00000112318;	Arf4	
D3YVN5	D3YVN5_MOUSE	Scube2	ENSMUST00000106728;	Scube2	
A0A0U1RQA4	A0A0U1RQA4_MOUSE	Txnrd2	ENSMUST00000205679;	Txnrd2	
A0A0G2JEF1	A0A0G2JEF1_MOUSE	Eif2b1	ENSMUST00000198318;	Eif2b1	
Q8BQK8	Q8BQK8_MOUSE	Purb		Purb	
E0CXM9	E0CXM9_MOUSE	Zfpl1	ENSMUST00000160977;	Zfpl1	
A0A0U1RPT7	A0A0U1RPT7_MOUSE	Ankrd27	ENSMUST00000206472;	Ankrd27	
E9Q694	E9Q694_MOUSE	Mfsd4b5	ENSMUST00000045524;	Mfsd4b5"
"702","BC021785	
A0A0J9YUZ1	A0A0J9YUZ1_MOUSE	Crmp1	ENSMUST00000201834;	Crmp1	
A0A2K6EDK3	A0A2K6EDK3_MOUSE	Nudcd1	ENSMUST00000038719;	Nudcd1	67429;
Q5NCJ5	Q5NCJ5_MOUSE	Rapgef6	ENSMUST00000108894;	Rapgef6	
Q3UEU3	Q3UEU3_MOUSE	Lrp3		Lrp3	
Q9CTM8	Q9CTM8_MOUSE	0610025J13Rik		0610025J13Rik	
A0A075B5X1	A0A075B5X1_MOUSE	Ighv8-9	ENSMUST00000103533;	Ighv8-9	
D3YWR3	D3YWR3_MOUSE	Adgrl3	ENSMUST00000117253;	Adgrl3	
A0A494BBH6	A0A494BBH6_MOUSE	Carns1	ENSMUST00000237815;	Carns1	
A0A087WP47	A0A087WP47_MOUSE	Resf1	ENSMUST00000190785;	Resf1"
"703","2810474O19Rik	
Q8BPZ2	Q8BPZ2_MOUSE	Pgap1		Pgap1	
A2APL1	A2APL1_MOUSE	4930404H24Rik	ENSMUST00000109783;	4930404H24Rik	
E9PXB2	E9PXB2_MOUSE	Fam178b	ENSMUST00000170295;	Fam178b	381337;
V9GXL5	V9GXL5_MOUSE	Tex9	ENSMUST00000184557;	Tex9	
Q3TQ82	Q3TQ82_MOUSE	Bbs1		Bbs1	
Q9JLU5	Q9JLU5_MOUSE				
F6R5R5	F6R5R5_MOUSE	Gaa	ENSMUST00000143288;	Gaa	
A0A1B0GQZ9	A0A1B0GQZ9_MOUSE	Lsm4	ENSMUST00000210071;	Lsm4"
"704","LSM4	
Q8C3H2	Q8C3H2_MOUSE	Nnt		Nnt	
A0A286YDH7	A0A286YDH7_MOUSE	Ankra2	ENSMUST00000226100;	Ankra2	68558;
A0A286YEE4	A0A286YEE4_MOUSE	Zswim8	ENSMUST00000224129;	Zswim8	
A0A0A6YXB7	A0A0A6YXB7_MOUSE	Ssr2	ENSMUST00000192495;	Ssr2	
Q3UUP1	Q3UUP1_MOUSE	Gm11681		Gm11681"
"705","OTTMUSG00000003311	
A0A1D5RMF4	A0A1D5RMF4_MOUSE	Spata2l	ENSMUST00000212818;	Spata2l	
E0CY27	E0CY27_MOUSE	Unkl	ENSMUST00000162498;	Unkl	
A0A494B976	A0A494B976_MOUSE	Kmt5b	ENSMUST00000235768;	Kmt5b	
A0A0G2JGI1	A0A0G2JGI1_MOUSE	Nexn	ENSMUST00000198460;	Nexn	
Q505K6	Q505K6_MOUSE	AI182371		AI182371	
D3YX52	D3YX52_MOUSE	Tm6sf1	ENSMUST00000119543;	Tm6sf1	107769;
A2AIW4	A2AIW4_MOUSE	Entr1	ENSMUST00000139738;	Entr1"
"706","Sdccag3	
A0A0A6YWV3	A0A0A6YWV3_MOUSE	Zfp451	ENSMUST00000151055;	Zfp451	
H3BJL3	H3BJL3_MOUSE	Unc13a	ENSMUST00000176426;	Unc13a	
Q8C715	Q8C715_MOUSE	Oxr1		Oxr1	
Q80TU0	Q80TU0_MOUSE	mKIAA0705		mKIAA0705	
Q9D464	Q9D464_MOUSE	Rbbp5		Rbbp5	
A0A0G2JEK1	A0A0G2JEK1_MOUSE	Pi4k2b	ENSMUST00000131526;	Pi4k2b	
Q3TTS3	Q3TTS3_MOUSE	Vcan		Vcan"
"707","Cspg2	
Q7TRK6	Q7TRK6_MOUSE	Olfr105		Olfr105	
A0A0U1RP20	A0A0U1RP20_MOUSE	Slc6a6	ENSMUST00000205480;	Slc6a6	
A0A087WPG6	A0A087WPG6_MOUSE	D2hgdh	ENSMUST00000186783;	D2hgdh	
Q8CA54	Q8CA54_MOUSE	Coro7		Coro7	
Q7TMH4	Q7TMH4_MOUSE	Rnf145		Rnf145	
A0A0G2JGY4	A0A0G2JGY4_MOUSE	Mdh2	ENSMUST00000196285;	Mdh2	
Q99N25	Q99N25_MOUSE	Rp13		Rp13	
Q05DH9	Q05DH9_MOUSE	Srd5a3		Srd5a3"
"708","Srd5a2l	
F6UV36	F6UV36_MOUSE	Cul4a	ENSMUST00000125514;	Cul4a	
Q8BY82	Q8BY82_MOUSE	Eif4enif1		Eif4enif1	74203;
L7N276	L7N276_MOUSE	Gm9602	ENSMUST00000163325;	Gm9602	673676;
B2RXY0	B2RXY0_MOUSE	D430042O09Rik		D430042O09Rik	
B7ZN36	B7ZN36_MOUSE	Lingo2		Lingo2	
F7CHS2	F7CHS2_MOUSE	Eif4g2	ENSMUST00000160966;	Eif4g2	
E9PV01	E9PV01_MOUSE	Naalad2	ENSMUST00000172116;	Naalad2	
Q99PH7	Q99PH7_MOUSE	Tro		Tro	
Q5XJZ3	Q5XJZ3_MOUSE	Grwd1		Grwd1	101612;
F7BGZ6	F7BGZ6_MOUSE	Fsip2	ENSMUST00000132967;	Fsip2	
Q3TIX8	Q3TIX8_MOUSE	Cct6a		Cct6a	
E9PWR7	E9PWR7_MOUSE	Evi5	ENSMUST00000128723;	Evi5	
A0A1Y7VM16	A0A1Y7VM16_MOUSE	Ggps1	ENSMUST00000221953;	Ggps1	
X5J4R0	X5J4R0_MOUSE				
A0A0A0MQC1	A0A0A0MQC1_MOUSE	Ighv3-5	ENSMUST00000103479;	Ighv3-5	
Q9DAP4	Q9DAP4_MOUSE	Gml2		Gml2"
"709","Hemt1	15202;
B2RY05	B2RY05_MOUSE	Pik3r4		Pik3r4	
Q3UZU8	Q3UZU8_MOUSE	Chgb		Chgb	
A0PK70	A0PK70_MOUSE	Olfr661		Olfr661	
A0A140LIP3	A0A140LIP3_MOUSE	4933424G06Rik	ENSMUST00000208994;	4933424G06Rik	
A2AP84	A2AP84_MOUSE	Polr1b	ENSMUST00000028874;	Polr1b	
E0CZ71	E0CZ71_MOUSE	Pip5k1c	ENSMUST00000160291;	Pip5k1c	
E9PZ56	E9PZ56_MOUSE	Vmn2r98	ENSMUST00000170424;	Vmn2r98	224552;
E9Q2M5	E9Q2M5_MOUSE	Gigyf2	ENSMUST00000164992;	Gigyf2	
A0A2S0DFI2	A0A2S0DFI2_MOUSE				
B1AS45	B1AS45_MOUSE	Cyb5rl	ENSMUST00000127916;	Cyb5rl	
M0QWC3	M0QWC3_MOUSE	Zfp429	ENSMUST00000181071;	Zfp429	
A2AJZ5	A2AJZ5_MOUSE	Slc26a7	ENSMUST00000149633;	Slc26a7	
A0A075B5N8	A0A075B5N8_MOUSE	Igkv3-10	ENSMUST00000103397;	Igkv3-10	
V9GWT2	V9GWT2_MOUSE	Dmtf1	ENSMUST00000184620;	Dmtf1	
A0A1L1SVJ3	A0A1L1SVJ3_MOUSE	Cxcr6	ENSMUST00000216072;	Cxcr6	
A0A087WP78	A0A087WP78_MOUSE	Neurl3	ENSMUST00000188666;	Neurl3	
A0A087WNL0	A0A087WNL0_MOUSE	Calm5	ENSMUST00000183198;	Calm5	
E0CX89	E0CX89_MOUSE	Gulp1	ENSMUST00000159555;	Gulp1	
D3YZY4	D3YZY4_MOUSE	Rarg	ENSMUST00000135466;	Rarg	
Q692V2	Q692V2_MOUSE	Nt5dc3		Nt5dc3"
"710","BC030307"
"711","Gnn	
A2BGY5	A2BGY5_MOUSE	Xiap	ENSMUST00000126375;	Xiap	
Q3UYU1	Q3UYU1_MOUSE	Cyp17a1		Cyp17a1	13074;
Q3UZ36	Q3UZ36_MOUSE	Gspt1		Gspt1	
O88859	O88859_MOUSE	Rex2		Rex2	
B8JJF3	B8JJF3_MOUSE	Mtmr2	ENSMUST00000152532;	Mtmr2	
D3Z3E5	D3Z3E5_MOUSE	Ttc3	ENSMUST00000149885;	Ttc3	
Q9JL77	Q9JL77_MOUSE				
A0A0M5MZI1	A0A0M5MZI1_MOUSE	Olfr1087		Olfr1087	
E9Q9B7	E9Q9B7_MOUSE	Kidins220	ENSMUST00000066652;	Kidins220	77480;
E9PV05	E9PV05_MOUSE	A530032D15Rik	ENSMUST00000160792;	A530032D15Rik	381287;
A2AAN3	A2AAN3_MOUSE	Exoc7	ENSMUST00000126731;	Exoc7	
A0A0J9YUC6	A0A0J9YUC6_MOUSE	Tmem140	ENSMUST00000202999;	Tmem140	
Q8C1E8	Q8C1E8_MOUSE	Lrfn3		Lrfn3	
Q8C303	Q8C303_MOUSE	Hip1		Hip1	
Q3KNI0	Q3KNI0_MOUSE	Rxfp4		Rxfp4"
"712","Rln3r2	
B2RXV9	B2RXV9_MOUSE	Slc6a5		Slc6a5	104245;
Q8BNT7	Q8BNT7_MOUSE	Ptgfr		Ptgfr	19220;
A2AHG4	A2AHG4_MOUSE	Phf21a	ENSMUST00000111294;	Phf21a	192285;
G3UXZ8	G3UXZ8_MOUSE	Ptbp3	ENSMUST00000172471;	Ptbp3"
"713","Rod1	
A0A0U1RPC5	A0A0U1RPC5_MOUSE	Zfp109	ENSMUST00000206960;	Zfp109	
F8WHR6	F8WHR6_MOUSE	Ddx46	ENSMUST00000099479;	Ddx46	
D3YXW5	D3YXW5_MOUSE	Pitpnm1	ENSMUST00000131265;	Pitpnm1	
H3BLP2	H3BLP2_MOUSE	Spp2	ENSMUST00000176708;	Spp2	
F6SM03	F6SM03_MOUSE	Lhx2	ENSMUST00000133661;	Lhx2	
Q9CTM9	Q9CTM9_MOUSE	Ddx42		Ddx42	
A1BQX3	A1BQX3_MOUSE	Marveld2		Marveld2	218518;
Q3V1B3	Q3V1B3_MOUSE	Aggf1		Aggf1	66549;
F2Z405	F2Z405_MOUSE	Serpina3g	ENSMUST00000043315;	Serpina3g	
A0A338P673	A0A338P673_MOUSE	Clcn2	ENSMUST00000232309;	Clcn2	
A0A087WQM2	A0A087WQM2_MOUSE	Pik3r1	ENSMUST00000187009;	Pik3r1	
D3YV51	D3YV51_MOUSE	Sgk1	ENSMUST00000124350;	Sgk1	
Q3T9I0	Q3T9I0_MOUSE	Heatr1		Heatr1	
I6L970	I6L970_MOUSE	Aup1		Aup1	11993;
P97374	P97374_MOUSE	Saa2		Saa2	
B2RXQ5	B2RXQ5_MOUSE	Prex1		Prex1"
"714","BC067047	
F6YNC4	F6YNC4_MOUSE	Wdr4	ENSMUST00000172284;	Wdr4	
B1AUZ9	B1AUZ9_MOUSE	Mid1	ENSMUST00000112107;	Mid1	
F6YPG3	F6YPG3_MOUSE	Pigo	ENSMUST00000149333;	Pigo	
Q3UUA4	Q3UUA4_MOUSE	Gm10751		Gm10751"
"715","Eif3a"
"716","Eif3s10	
A0A1B0GSR2	A0A1B0GSR2_MOUSE	Ldhc	ENSMUST00000211784;	Ldhc	
Q8BV87	Q8BV87_MOUSE	Serpinh1		Serpinh1	
A7MAW7	A7MAW7_MOUSE	Olfr473		Olfr473	
G3UYJ8	G3UYJ8_MOUSE	Rnf39	ENSMUST00000174669;	Rnf39	
Q9EQ13	Q9EQ13_MOUSE				
D3Z1S4	D3Z1S4_MOUSE	Itgb2	ENSMUST00000131023;	Itgb2	
Q8K2N8	Q8K2N8_MOUSE	Exoc6b		Exoc6b"
"717","Sec15l2	
Q3UWV7	Q3UWV7_MOUSE	Icosl		Icosl	
Q8C6W4	Q8C6W4_MOUSE	P2rx3		P2rx3	
E9QA76	E9QA76_MOUSE	Fchsd1	ENSMUST00000164222;	Fchsd1	
Q3TRK5	Q3TRK5_MOUSE	Spink5		Spink5	
F6VTG4	F6VTG4_MOUSE	Spg7	ENSMUST00000135991;	Spg7	
F8WIG8	F8WIG8_MOUSE	Mfsd4a	ENSMUST00000112365;	Mfsd4a"
"718","Mfsd4	
D3YY51	D3YY51_MOUSE	Slc1a3	ENSMUST00000157065;	Slc1a3	
B1AXV1	B1AXV1_MOUSE	Epb41l4b	ENSMUST00000044022;	Epb41l4b"
"719","Epb4.1l4b	
Q8BU20	Q8BU20_MOUSE	Ndufb5		Ndufb5	
Q8C7D0	Q8C7D0_MOUSE	Ik		Ik	
Q6NXM5	Q6NXM5_MOUSE	Brip1os		Brip1os"
"720","4632419I22Rik	
E9QMK6	E9QMK6_MOUSE	Ptchd4	ENSMUST00000048691;	Ptchd4"
"721","3110082D06Rik	627626;
H3BIZ3	H3BIZ3_MOUSE	Mrpl17	ENSMUST00000176887;	Mrpl17	
G3UZD3	G3UZD3_MOUSE	Rab11b	ENSMUST00000173860;	Rab11b	
Q4FK18	Q4FK18_MOUSE	Irf1		Irf1	
F6YAH5	F6YAH5_MOUSE	1700109H08Rik	ENSMUST00000125740;	1700109H08Rik	
A0A3B2W4H2	A0A3B2W4H2_MOUSE	Vmn2r51	ENSMUST00000233179;	Vmn2r51	
Q99M00	Q99M00_MOUSE	Fabp4		Fabp4	
Q9CRF9	Q9CRF9_MOUSE	Eprs		Eprs	
A7DTG9	A7DTG9_MOUSE	Ggt6	ENSMUST00000108499;	Ggt6	
A0A286YDH8	A0A286YDH8_MOUSE	Kcnk16	ENSMUST00000225596;	Kcnk16	
A0A0A6YVS8	A0A0A6YVS8_MOUSE	Kcnh1	ENSMUST00000151152;	Kcnh1	
A0A1B0GRZ6	A0A1B0GRZ6_MOUSE	Tpp1	ENSMUST00000210066;	Tpp1	
E9Q722	E9Q722_MOUSE	Usf1	ENSMUST00000160486;	Usf1	
E9PVC6	E9PVC6_MOUSE	Eif4g1	ENSMUST00000115457;	Eif4g1	
Q920T9	Q920T9_MOUSE	HOX1.11		HOX1.11	
Q3UST3	Q3UST3_MOUSE	Hipk3		Hipk3	15259;
D3Z0K2	D3Z0K2_MOUSE	Nadsyn1	ENSMUST00000156779;	Nadsyn1	
Q3UI81	Q3UI81_MOUSE	Mapk8ip1		Mapk8ip1	19099;
A7DTG4	A7DTG4_MOUSE			RP23-151M22.3-003	
Q53Z05	Q53Z05_MOUSE	Sirt1		Sirt1	93759;
Q62290	Q62290_MOUSE	Tcp-1		Tcp-1	
F6QHR6	F6QHR6_MOUSE	Rcbtb2	ENSMUST00000166875;	Rcbtb2	
A2KBX4	A2KBX4_MOUSE	p107		p107	
Q8CHH1	Q8CHH1_MOUSE	mKIAA0304		mKIAA0304	
O89064	O89064_MOUSE	Dhx38		Dhx38	
Q9ET15	Q9ET15_MOUSE	Rpgr		Rpgr	
Q9Z2U6	Q9Z2U6_MOUSE	Spata5		Spata5"
"722","SPAF	
A0A088DEG5	A0A088DEG5_MOUSE	Shank3		Shank3	
Q8BNH0	Q8BNH0_MOUSE	Itga6		Itga6	
Q05BF3	Q05BF3_MOUSE	Ctsd		Ctsd"
"723","CatD"
